,Transaction ID,Price Per Unit,Quantity,Total Spent,Item,Transaction Date,Payment Method,Location
9300,TXN_9358958,4.0,1.0,4.0,Smoothie,2023-05-08,Digital Wallet,Takeaway
9301,TXN_9360886,4.0,1.0,4.0,Sandwich,2023-07-25,Credit Card,In-store
9302,TXN_9362728,4.0,1.0,4.0,Sandwich,2023-12-26,Credit Card,In-store
9303,TXN_9362958,3.0,1.0,3.0,Juice,2023-07-19,Cash,In-store
9304,TXN_9362993,2.0,3.0,6.0,Coffee,2023-10-22,Cash,In-store
9305,TXN_9363711,2.0,5.0,10.0,Coffee,2023-11-23,Digital Wallet,Takeaway
9306,TXN_9363990,3.0,3.0,9.0,Cake,2023-01-17,Credit Card,Takeaway
9307,TXN_9364172,1.5,4.0,6.0,Tea,2023-03-18,Digital Wallet,Takeaway
9308,TXN_9365447,1.5,2.0,3.0,Tea,2023-12-10,Cash,In-store
9309,TXN_9365558,5.0,4.0,20.0,Salad,2023-02-12,Credit Card,Takeaway
9310,TXN_9365766,3.0,4.0,12.0,Cake,2023-02-13,Digital Wallet,In-store
9311,TXN_9367492,1.5,2.0,3.0,Tea,2023-06-19,Cash,In-store
9312,TXN_9367729,2.0,2.0,4.0,Coffee,2023-10-10,Digital Wallet,Takeaway
9313,TXN_9368550,3.0,3.0,9.0,Cake,2023-09-26,Digital Wallet,Takeaway
9314,TXN_9370294,3.0,2.0,6.0,Cake,2023-04-23,Credit Card,Takeaway
9315,TXN_9370304,4.0,4.0,16.0,Smoothie,2023-09-01,Digital Wallet,Takeaway
9316,TXN_9370771,3.0,5.0,15.0,Juice,2023-08-21,Cash,In-store
9317,TXN_9372046,2.0,3.0,6.0,Coffee,2023-04-10,Credit Card,In-store
9318,TXN_9373436,5.0,4.0,20.0,Salad,2023-04-06,Digital Wallet,In-store
9319,TXN_9374286,2.0,5.0,10.0,Coffee,2023-08-07,Cash,In-store
9320,TXN_9375445,4.0,2.0,8.0,Smoothie,2023-10-22,Digital Wallet,In-store
9321,TXN_9375649,1.0,4.0,4.0,Cookie,2023-03-06,Digital Wallet,In-store
9322,TXN_9376428,5.0,1.0,5.0,Salad,2023-10-30,Credit Card,Takeaway
9323,TXN_9378562,3.0,3.0,9.0,Juice,2023-09-06,Digital Wallet,In-store
9324,TXN_9382156,1.5,5.0,7.5,Tea,2023-06-02,Digital Wallet,Takeaway
9325,TXN_9382596,4.0,5.0,20.0,Smoothie,2023-11-18,Credit Card,Takeaway
9326,TXN_9384397,4.0,2.0,8.0,Sandwich,2023-10-31,Cash,In-store
9327,TXN_9386165,4.0,2.0,8.0,Sandwich,2023-06-01,Digital Wallet,In-store
9328,TXN_9388222,1.0,1.0,1.0,Cookie,2023-04-21,Digital Wallet,In-store
9329,TXN_9389300,5.0,3.0,15.0,Salad,2023-01-14,Credit Card,Takeaway
9330,TXN_9389434,3.0,5.0,15.0,Cake,2023-06-16,Cash,In-store
9331,TXN_9389963,4.0,5.0,20.0,Sandwich,2023-02-28,Credit Card,Takeaway
9332,TXN_9390188,1.5,1.0,1.5,Tea,2023-06-20,Digital Wallet,Takeaway
9333,TXN_9390740,3.0,2.0,6.0,Cake,2023-12-06,Cash,In-store
9334,TXN_9391494,2.0,1.0,2.0,Coffee,2023-12-17,Digital Wallet,Takeaway
9335,TXN_9392028,5.0,5.0,25.0,Salad,2023-01-13,Credit Card,In-store
9336,TXN_9393467,3.0,5.0,15.0,Juice,2023-09-25,Cash,In-store
9337,TXN_9395087,1.5,1.0,1.5,Tea,2023-06-12,Cash,In-store
9338,TXN_9395223,1.0,4.0,4.0,Cookie,2023-12-29,Credit Card,In-store
9339,TXN_9395554,2.0,4.0,8.0,Coffee,2023-03-31,Cash,Takeaway
9340,TXN_9397870,3.0,2.0,6.0,Cake,2023-05-23,Cash,Takeaway
9341,TXN_9399452,3.0,4.0,12.0,Cake,2023-12-03,Credit Card,In-store
9342,TXN_9400181,4.0,5.0,20.0,Sandwich,2023-06-03,Cash,In-store
9343,TXN_9400245,5.0,1.0,5.0,Salad,2023-02-24,Cash,In-store
9344,TXN_9401522,4.0,4.0,16.0,Sandwich,2023-11-16,Digital Wallet,In-store
9345,TXN_9402247,5.0,3.0,15.0,Salad,2023-11-16,Digital Wallet,In-store
9346,TXN_9402270,2.0,3.0,6.0,Coffee,2023-02-09,Digital Wallet,In-store
9347,TXN_9403115,1.5,1.0,1.5,Tea,2023-04-17,Digital Wallet,In-store
9348,TXN_9403754,3.0,5.0,15.0,Cake,2023-06-19,Credit Card,Takeaway
9349,TXN_9405019,3.0,5.0,15.0,Cake,2023-06-19,Cash,Takeaway
9350,TXN_9406938,5.0,1.0,5.0,Salad,2023-10-09,Cash,In-store
9351,TXN_9407000,4.0,4.0,16.0,Sandwich,2023-10-03,Credit Card,Takeaway
9352,TXN_9407169,4.0,1.0,4.0,Sandwich,2023-01-28,Digital Wallet,In-store
9353,TXN_9407636,4.0,4.0,16.0,Smoothie,2023-10-01,Cash,In-store
9354,TXN_9408993,4.0,1.0,4.0,Sandwich,2023-08-19,Digital Wallet,In-store
9355,TXN_9409405,2.0,3.0,6.0,Coffee,2023-02-11,Digital Wallet,In-store
9356,TXN_9409728,1.5,2.0,3.0,Tea,2023-03-06,Digital Wallet,In-store
9357,TXN_9410981,1.0,2.0,2.0,Cookie,2023-02-07,Digital Wallet,Takeaway
9358,TXN_9411395,2.0,5.0,10.0,Coffee,2023-05-12,Digital Wallet,Takeaway
9359,TXN_9415451,3.0,3.0,9.0,Cake,2023-01-04,Cash,Takeaway
9360,TXN_9417252,4.0,2.0,8.0,Sandwich,2023-08-17,Credit Card,In-store
9361,TXN_9417344,1.5,3.0,4.5,Tea,2023-11-09,Digital Wallet,Takeaway
9362,TXN_9417438,5.0,1.0,5.0,Salad,2023-01-05,Cash,In-store
9363,TXN_9421441,4.0,2.0,8.0,Sandwich,2023-06-20,Cash,In-store
9364,TXN_9421618,3.0,3.0,9.0,Cake,2023-02-21,Cash,Takeaway
9365,TXN_9423451,2.0,1.0,2.0,Coffee,2023-10-22,Digital Wallet,Takeaway
9366,TXN_9425096,4.0,5.0,20.0,Smoothie,2023-06-12,Credit Card,In-store
9367,TXN_9425610,4.0,3.0,12.0,Sandwich,2023-01-08,Cash,In-store
9368,TXN_9425645,3.0,3.0,9.0,Cake,2023-03-19,Credit Card,Takeaway
9369,TXN_9428611,5.0,4.0,20.0,Salad,2023-07-13,Digital Wallet,In-store
9370,TXN_9429128,2.0,4.0,8.0,Coffee,2023-12-19,Credit Card,In-store
9371,TXN_9430262,2.0,5.0,10.0,Coffee,2023-03-16,Digital Wallet,Takeaway
9372,TXN_9431971,4.0,1.0,4.0,Smoothie,2023-07-17,Credit Card,In-store
9373,TXN_9432007,1.0,4.0,4.0,Cookie,2023-07-17,Digital Wallet,Takeaway
9374,TXN_9432268,5.0,4.0,20.0,Salad,2023-01-25,Cash,Takeaway
9375,TXN_9432588,2.0,5.0,10.0,Coffee,2023-07-26,Digital Wallet,Takeaway
9376,TXN_9432758,1.0,3.0,3.0,Cookie,2023-10-02,Cash,Takeaway
9377,TXN_9433035,4.0,1.0,4.0,Sandwich,2023-03-26,Cash,In-store
9378,TXN_9433769,3.0,4.0,12.0,Cake,2023-08-13,Digital Wallet,Takeaway
9379,TXN_9433806,2.0,1.0,2.0,Coffee,2023-08-13,Digital Wallet,Takeaway
9380,TXN_9436284,2.0,3.0,6.0,Coffee,2023-03-28,Credit Card,Takeaway
9381,TXN_9436342,3.0,4.0,12.0,Juice,2023-11-26,Digital Wallet,In-store
9382,TXN_9437049,1.0,5.0,5.0,Cookie,2023-06-01,Digital Wallet,Takeaway
9383,TXN_9438576,1.0,1.0,1.0,Cookie,2023-05-05,Credit Card,In-store
9384,TXN_9443285,3.0,2.0,6.0,Cake,2023-05-27,Credit Card,Takeaway
9385,TXN_9444461,4.0,2.0,8.0,Sandwich,2023-05-28,Credit Card,In-store
9386,TXN_9444736,1.5,5.0,7.5,Tea,2023-04-23,Credit Card,Takeaway
9387,TXN_9447946,4.0,2.0,8.0,Smoothie,2023-10-21,Credit Card,In-store
9388,TXN_9448209,4.0,3.0,12.0,Sandwich,2023-10-21,Cash,In-store
9389,TXN_9449037,2.0,4.0,8.0,Coffee,2023-04-30,Digital Wallet,Takeaway
9390,TXN_9450903,4.0,3.0,12.0,Smoothie,2023-04-07,Digital Wallet,In-store
9391,TXN_9452225,1.5,1.0,1.5,Tea,2023-02-26,Digital Wallet,In-store
9392,TXN_9452261,3.0,5.0,15.0,Cake,2023-11-29,Cash,Takeaway
9393,TXN_9452972,4.0,3.0,12.0,Sandwich,2023-02-10,Digital Wallet,In-store
9394,TXN_9454212,3.0,5.0,15.0,Juice,2023-11-19,Cash,In-store
9395,TXN_9454387,5.0,2.0,10.0,Salad,2023-01-02,Cash,Takeaway
9396,TXN_9455679,5.0,5.0,25.0,Salad,2023-05-18,Cash,Takeaway
9397,TXN_9455737,5.0,3.0,15.0,Salad,2023-05-18,Cash,In-store
9398,TXN_9455977,1.5,1.0,1.5,Tea,2023-03-10,Digital Wallet,Takeaway
9399,TXN_9456357,3.0,3.0,9.0,Cake,2023-02-21,Credit Card,Takeaway
9400,TXN_9456575,1.5,5.0,7.5,Tea,2023-06-10,Cash,In-store
9401,TXN_9460419,3.0,1.0,3.0,Cake,2023-06-10,Cash,Takeaway
9402,TXN_9461396,4.0,5.0,20.0,Smoothie,2023-05-23,Digital Wallet,In-store
9403,TXN_9461980,5.0,1.0,5.0,Salad,2023-04-14,Credit Card,In-store
9404,TXN_9464398,3.0,4.0,12.0,Cake,2023-09-25,Credit Card,Takeaway
9405,TXN_9464961,4.0,4.0,16.0,Sandwich,2023-11-23,Cash,In-store
9406,TXN_9465300,1.5,2.0,3.0,Tea,2023-09-01,Credit Card,In-store
9407,TXN_9468033,3.0,1.0,3.0,Juice,2023-12-13,Credit Card,In-store
9408,TXN_9469529,2.0,2.0,4.0,Coffee,2023-08-09,Digital Wallet,Takeaway
9409,TXN_9469533,1.0,4.0,4.0,Cookie,2023-05-22,Cash,Takeaway
9410,TXN_9469735,3.0,1.0,3.0,Cake,2023-12-31,Cash,In-store
9411,TXN_9470260,2.0,5.0,10.0,Coffee,2023-10-07,Digital Wallet,In-store
9412,TXN_9470590,5.0,1.0,5.0,Salad,2023-04-11,Credit Card,Takeaway
9413,TXN_9470612,3.0,3.0,9.0,Cake,2023-04-30,Cash,Takeaway
9414,TXN_9470768,4.0,5.0,20.0,Smoothie,2023-09-27,Credit Card,In-store
9415,TXN_9472241,5.0,3.0,15.0,Salad,2023-06-30,Cash,Takeaway
9416,TXN_9474082,5.0,3.0,15.0,Salad,2023-03-22,Digital Wallet,In-store
9417,TXN_9475783,4.0,5.0,20.0,Sandwich,2023-02-11,Credit Card,Takeaway
9418,TXN_9477344,1.0,2.0,2.0,Cookie,2023-09-30,Credit Card,In-store
9419,TXN_9477892,3.0,3.0,9.0,Cake,2023-08-21,Credit Card,Takeaway
9420,TXN_9478033,3.0,2.0,6.0,Cake,2023-04-08,Cash,In-store
9421,TXN_9480564,1.0,4.0,4.0,Cookie,2023-06-12,Cash,In-store
9422,TXN_9480851,3.0,3.0,9.0,Cake,2023-03-21,Cash,In-store
9423,TXN_9482559,1.0,1.0,1.0,Cookie,2023-08-04,Digital Wallet,In-store
9424,TXN_9484436,5.0,1.0,5.0,Salad,2023-01-20,Credit Card,In-store
9425,TXN_9485101,1.0,2.0,2.0,Cookie,2023-11-01,Cash,Takeaway
9426,TXN_9486849,3.0,1.0,3.0,Cake,2023-03-17,Cash,Takeaway
9427,TXN_9487214,2.0,5.0,10.0,Coffee,2023-03-25,Digital Wallet,Takeaway
9428,TXN_9487384,3.0,1.0,3.0,Cake,2023-11-27,Credit Card,Takeaway
9429,TXN_9487821,5.0,1.0,5.0,Salad,2023-05-24,Digital Wallet,Takeaway
9430,TXN_9489176,3.0,5.0,15.0,Juice,2023-01-10,Digital Wallet,In-store
9431,TXN_9489442,2.0,3.0,6.0,Coffee,2023-02-06,Credit Card,Takeaway
9432,TXN_9489495,2.0,1.0,2.0,Coffee,2023-05-20,Credit Card,Takeaway
9433,TXN_9490163,5.0,4.0,20.0,Salad,2023-02-23,Credit Card,In-store
9434,TXN_9490465,4.0,3.0,12.0,Sandwich,2023-05-06,Credit Card,In-store
9435,TXN_9491244,3.0,5.0,15.0,Juice,2023-04-19,Digital Wallet,In-store
9436,TXN_9491912,1.5,4.0,6.0,Tea,2023-04-19,Cash,In-store
9437,TXN_9493077,3.0,4.0,12.0,Cake,2023-01-10,Credit Card,Takeaway
9438,TXN_9495855,3.0,2.0,6.0,Juice,2023-04-18,Cash,In-store
9439,TXN_9495930,2.0,2.0,4.0,Coffee,2023-10-23,Digital Wallet,Takeaway
9440,TXN_9496018,1.5,5.0,7.5,Tea,2023-01-05,Digital Wallet,Takeaway
9441,TXN_9496697,1.5,1.0,1.5,Tea,2023-09-27,Digital Wallet,In-store
9442,TXN_9496791,5.0,4.0,20.0,Salad,2023-07-19,Credit Card,In-store
9443,TXN_9497634,3.0,3.0,9.0,Juice,2023-07-20,Cash,In-store
9444,TXN_9498325,5.0,1.0,5.0,Salad,2023-04-04,Cash,In-store
9445,TXN_9499313,3.0,5.0,15.0,Juice,2023-03-02,Digital Wallet,In-store
9446,TXN_9500986,1.0,2.0,2.0,Cookie,2023-05-10,Digital Wallet,Takeaway
9447,TXN_9502077,4.0,3.0,12.0,Smoothie,2023-12-21,Digital Wallet,In-store
9448,TXN_9502424,3.0,4.0,12.0,Juice,2023-09-06,Cash,In-store
9449,TXN_9503145,3.0,5.0,15.0,Juice,2023-09-21,Digital Wallet,In-store
9450,TXN_9503369,1.0,1.0,1.0,Cookie,2023-09-21,Digital Wallet,Takeaway
9451,TXN_9505924,3.0,4.0,12.0,Cake,2023-03-17,Cash,Takeaway
9452,TXN_9506076,5.0,5.0,25.0,Salad,2023-01-17,Cash,In-store
9453,TXN_9506372,3.0,4.0,12.0,Cake,2023-11-06,Cash,Takeaway
9454,TXN_9506595,1.5,3.0,4.5,Tea,2023-07-10,Cash,In-store
9455,TXN_9507002,4.0,1.0,4.0,Smoothie,2023-05-08,Cash,Takeaway
9456,TXN_9507397,1.0,3.0,3.0,Cookie,2023-10-26,Credit Card,Takeaway
9457,TXN_9507568,4.0,4.0,16.0,Smoothie,2023-10-12,Credit Card,In-store
9458,TXN_9508880,2.0,4.0,8.0,Coffee,2023-10-26,Digital Wallet,In-store
9459,TXN_9510130,5.0,4.0,20.0,Salad,2023-03-06,Cash,In-store
9460,TXN_9511794,1.0,1.0,1.0,Cookie,2023-06-10,Cash,Takeaway
9461,TXN_9512112,2.0,4.0,8.0,Coffee,2023-05-25,Cash,Takeaway
9462,TXN_9513509,4.0,1.0,4.0,Sandwich,2023-04-27,Credit Card,In-store
9463,TXN_9514452,2.0,5.0,10.0,Coffee,2023-07-29,Credit Card,Takeaway
9464,TXN_9514836,2.0,3.0,6.0,Coffee,2023-03-29,Digital Wallet,In-store
9465,TXN_9514996,4.0,2.0,8.0,Sandwich,2023-07-25,Credit Card,Takeaway
9466,TXN_9517146,5.0,5.0,25.0,Salad,2023-10-30,Cash,Takeaway
9467,TXN_9517380,1.5,4.0,6.0,Tea,2023-10-29,Cash,In-store
9468,TXN_9517548,2.0,3.0,6.0,Coffee,2023-01-25,Cash,Takeaway
9469,TXN_9518691,5.0,2.0,10.0,Salad,2023-03-30,Credit Card,In-store
9470,TXN_9520855,3.0,4.0,12.0,Cake,2023-01-11,Cash,Takeaway
9471,TXN_9522045,2.0,3.0,6.0,Coffee,2023-05-30,Digital Wallet,Takeaway
9472,TXN_9522690,1.0,4.0,4.0,Cookie,2023-07-23,Credit Card,In-store
9473,TXN_9522899,4.0,5.0,20.0,Smoothie,2023-07-23,Credit Card,Takeaway
9474,TXN_9523335,1.0,4.0,4.0,Cookie,2023-01-29,Credit Card,Takeaway
9475,TXN_9523369,2.0,3.0,6.0,Coffee,2023-08-25,Digital Wallet,Takeaway
9476,TXN_9525078,5.0,5.0,25.0,Salad,2023-07-23,Cash,Takeaway
9477,TXN_9526867,1.0,2.0,2.0,Cookie,2023-10-21,Digital Wallet,Takeaway
9478,TXN_9529846,4.0,5.0,20.0,Smoothie,2023-09-23,Digital Wallet,In-store
9479,TXN_9530003,5.0,1.0,5.0,Salad,2023-08-24,Digital Wallet,In-store
9480,TXN_9531201,4.0,2.0,8.0,Sandwich,2023-05-28,Credit Card,In-store
9481,TXN_9531434,1.0,1.0,1.0,Cookie,2023-10-09,Credit Card,Takeaway
9482,TXN_9531812,4.0,2.0,8.0,Sandwich,2023-02-04,Digital Wallet,In-store
9483,TXN_9533792,1.0,3.0,3.0,Cookie,2023-09-01,Digital Wallet,In-store
9484,TXN_9534685,5.0,1.0,5.0,Salad,2023-04-27,Cash,Takeaway
9485,TXN_9535721,3.0,5.0,15.0,Cake,2023-08-03,Digital Wallet,In-store
9486,TXN_9536472,3.0,5.0,15.0,Juice,2023-11-12,Digital Wallet,In-store
9487,TXN_9537106,4.0,3.0,12.0,Sandwich,2023-10-11,Credit Card,In-store
9488,TXN_9538738,2.0,4.0,8.0,Coffee,2023-09-25,Cash,In-store
9489,TXN_9540340,4.0,2.0,8.0,Sandwich,2023-11-15,Cash,In-store
9490,TXN_9540864,1.0,2.0,2.0,Cookie,2023-08-07,Digital Wallet,Takeaway
9491,TXN_9541057,3.0,4.0,12.0,Juice,2023-04-24,Cash,In-store
9492,TXN_9544977,1.0,4.0,4.0,Cookie,2023-07-04,Digital Wallet,In-store
9493,TXN_9546556,3.0,5.0,15.0,Juice,2023-08-18,Cash,In-store
9494,TXN_9546951,4.0,4.0,16.0,Sandwich,2023-12-14,Credit Card,In-store
9495,TXN_9547091,1.0,3.0,3.0,Cookie,2023-10-08,Credit Card,Takeaway
9496,TXN_9547654,1.0,2.0,2.0,Cookie,2023-11-19,Digital Wallet,In-store
9497,TXN_9548077,1.5,2.0,3.0,Tea,2023-07-05,Cash,In-store
9498,TXN_9549021,5.0,2.0,10.0,Salad,2023-11-25,Cash,In-store
9499,TXN_9549208,2.0,1.0,2.0,Coffee,2023-10-30,Digital Wallet,In-store
9500,TXN_9549381,3.0,1.0,3.0,Juice,2023-11-23,Digital Wallet,In-store
9501,TXN_9550397,2.0,4.0,8.0,Coffee,2023-11-23,Digital Wallet,Takeaway
9502,TXN_9550508,4.0,5.0,20.0,Smoothie,2023-11-18,Digital Wallet,In-store
9503,TXN_9550629,4.0,1.0,4.0,Smoothie,2023-02-06,Digital Wallet,In-store
9504,TXN_9550664,5.0,2.0,10.0,Salad,2023-06-29,Cash,In-store
9505,TXN_9551491,5.0,1.0,5.0,Salad,2023-07-13,Cash,In-store
9506,TXN_9551638,5.0,3.0,15.0,Salad,2023-06-25,Cash,In-store
9507,TXN_9552845,4.0,3.0,12.0,Sandwich,2023-02-18,Cash,In-store
9508,TXN_9553579,3.0,2.0,6.0,Cake,2023-10-03,Credit Card,In-store
9509,TXN_9554670,3.0,4.0,12.0,Juice,2023-06-20,Credit Card,In-store
9510,TXN_9555291,4.0,3.0,12.0,Sandwich,2023-09-21,Credit Card,In-store
9511,TXN_9555958,4.0,4.0,16.0,Smoothie,2023-09-30,Digital Wallet,Takeaway
9512,TXN_9556442,4.0,1.0,4.0,Sandwich,2023-09-30,Digital Wallet,Takeaway
9513,TXN_9561380,4.0,1.0,4.0,Sandwich,2023-08-11,Digital Wallet,Takeaway
9514,TXN_9561441,1.5,5.0,7.5,Tea,2023-11-11,Cash,In-store
9515,TXN_9561832,4.0,3.0,12.0,Sandwich,2023-10-29,Digital Wallet,In-store
9516,TXN_9563024,1.0,3.0,3.0,Cookie,2023-09-27,Digital Wallet,In-store
9517,TXN_9563685,5.0,1.0,5.0,Salad,2023-07-28,Credit Card,In-store
9518,TXN_9564123,3.0,4.0,12.0,Cake,2023-03-23,Credit Card,Takeaway
9519,TXN_9564495,3.0,4.0,12.0,Juice,2023-08-01,Digital Wallet,In-store
9520,TXN_9565246,2.0,5.0,10.0,Coffee,2023-12-28,Cash,Takeaway
9521,TXN_9565465,1.5,3.0,4.5,Tea,2023-12-26,Credit Card,In-store
9522,TXN_9566593,3.0,2.0,6.0,Cake,2023-09-30,Digital Wallet,Takeaway
9523,TXN_9567719,4.0,5.0,20.0,Sandwich,2023-01-24,Digital Wallet,In-store
9524,TXN_9567915,3.0,1.0,3.0,Cake,2023-06-30,Digital Wallet,Takeaway
9525,TXN_9571019,2.0,2.0,4.0,Coffee,2023-06-22,Cash,In-store
9526,TXN_9575926,4.0,3.0,12.0,Sandwich,2023-12-12,Credit Card,In-store
9527,TXN_9576057,1.5,5.0,7.5,Tea,2023-03-03,Digital Wallet,Takeaway
9528,TXN_9576454,3.0,1.0,3.0,Juice,2023-09-23,Credit Card,In-store
9529,TXN_9577271,4.0,5.0,20.0,Sandwich,2023-09-30,Cash,In-store
9530,TXN_9577339,3.0,2.0,6.0,Cake,2023-03-10,Digital Wallet,Takeaway
9531,TXN_9579181,4.0,1.0,4.0,Sandwich,2023-05-24,Digital Wallet,In-store
9532,TXN_9579637,1.5,4.0,6.0,Tea,2023-06-26,Digital Wallet,In-store
9533,TXN_9579691,1.0,5.0,5.0,Cookie,2023-01-16,Credit Card,In-store
9534,TXN_9579740,3.0,3.0,9.0,Cake,2023-03-05,Digital Wallet,Takeaway
9535,TXN_9579984,5.0,5.0,25.0,Salad,2023-12-25,Credit Card,In-store
9536,TXN_9580673,3.0,2.0,6.0,Juice,2023-06-25,Digital Wallet,In-store
9537,TXN_9582506,1.0,2.0,2.0,Cookie,2023-04-28,Credit Card,Takeaway
9538,TXN_9582716,3.0,2.0,6.0,Cake,2023-04-28,Cash,Takeaway
9539,TXN_9582818,4.0,1.0,4.0,Sandwich,2023-10-27,Cash,In-store
9540,TXN_9583176,1.0,5.0,5.0,Cookie,2023-05-03,Digital Wallet,In-store
9541,TXN_9587015,5.0,3.0,15.0,Salad,2023-06-25,Digital Wallet,In-store
9542,TXN_9587445,2.0,4.0,8.0,Coffee,2023-08-24,Digital Wallet,In-store
9543,TXN_9587704,3.0,5.0,15.0,Juice,2023-07-29,Cash,Takeaway
9544,TXN_9587814,3.0,3.0,9.0,Juice,2023-01-25,Cash,In-store
9545,TXN_9587884,1.5,2.0,3.0,Tea,2023-01-05,Digital Wallet,In-store
9546,TXN_9590819,2.0,3.0,6.0,Coffee,2023-11-21,Digital Wallet,In-store
9547,TXN_9592941,1.5,5.0,7.5,Tea,2023-04-08,Digital Wallet,In-store
9548,TXN_9594133,3.0,5.0,15.0,Cake,2023-04-08,Cash,Takeaway
9549,TXN_9596023,2.0,5.0,10.0,Coffee,2023-11-30,Digital Wallet,Takeaway
9550,TXN_9596100,3.0,4.0,12.0,Juice,2023-05-04,Cash,Takeaway
9551,TXN_9597063,2.0,2.0,4.0,Coffee,2023-07-20,Digital Wallet,In-store
9552,TXN_9598764,3.0,2.0,6.0,Juice,2023-09-06,Credit Card,In-store
9553,TXN_9599703,3.0,2.0,6.0,Cake,2023-09-25,Digital Wallet,In-store
9554,TXN_9600016,1.0,4.0,4.0,Cookie,2023-05-06,Digital Wallet,Takeaway
9555,TXN_9601220,1.0,3.0,3.0,Cookie,2023-04-20,Digital Wallet,Takeaway
9556,TXN_9603131,4.0,5.0,20.0,Smoothie,2023-08-19,Digital Wallet,In-store
9557,TXN_9603263,1.0,5.0,5.0,Cookie,2023-05-02,Cash,Takeaway
9558,TXN_9603773,1.0,2.0,2.0,Cookie,2023-10-10,Credit Card,Takeaway
9559,TXN_9603912,3.0,5.0,15.0,Juice,2023-12-23,Digital Wallet,In-store
9560,TXN_9605972,3.0,3.0,9.0,Cake,2023-09-30,Cash,Takeaway
9561,TXN_9606045,1.5,2.0,3.0,Tea,2023-10-14,Digital Wallet,In-store
9562,TXN_9607633,1.0,2.0,2.0,Cookie,2023-08-25,Digital Wallet,Takeaway
9563,TXN_9608095,2.0,1.0,2.0,Coffee,2023-12-07,Credit Card,In-store
9564,TXN_9608271,2.0,2.0,4.0,Coffee,2023-10-24,Digital Wallet,Takeaway
9565,TXN_9610933,1.5,3.0,4.5,Tea,2023-05-20,Cash,In-store
9566,TXN_9612533,3.0,2.0,6.0,Cake,2023-01-26,Digital Wallet,In-store
9567,TXN_9612877,4.0,1.0,4.0,Smoothie,2023-03-07,Cash,In-store
9568,TXN_9614646,2.0,3.0,6.0,Coffee,2023-03-18,Digital Wallet,In-store
9569,TXN_9615339,4.0,1.0,4.0,Sandwich,2023-03-18,Credit Card,In-store
9570,TXN_9616828,2.0,2.0,4.0,Coffee,2023-12-20,Digital Wallet,Takeaway
9571,TXN_9617269,2.0,1.0,2.0,Coffee,2023-12-20,Digital Wallet,Takeaway
9572,TXN_9617421,1.5,1.0,1.5,Tea,2023-08-21,Digital Wallet,In-store
9573,TXN_9617454,4.0,1.0,4.0,Smoothie,2023-08-22,Digital Wallet,Takeaway
9574,TXN_9618563,4.0,1.0,4.0,Smoothie,2023-02-24,Digital Wallet,Takeaway
9575,TXN_9618881,2.0,5.0,10.0,Coffee,2023-02-15,Digital Wallet,Takeaway
9576,TXN_9618962,2.0,3.0,6.0,Coffee,2023-11-08,Credit Card,Takeaway
9577,TXN_9619442,3.0,4.0,12.0,Cake,2023-05-23,Digital Wallet,In-store
9578,TXN_9620080,3.0,4.0,12.0,Juice,2023-10-02,Digital Wallet,Takeaway
9579,TXN_9622300,5.0,1.0,5.0,Salad,2023-06-23,Cash,Takeaway
9580,TXN_9623460,4.0,3.0,12.0,Sandwich,2023-01-17,Digital Wallet,In-store
9581,TXN_9625287,3.0,2.0,6.0,Juice,2023-07-08,Cash,In-store
9582,TXN_9626053,5.0,1.0,5.0,Salad,2023-08-11,Cash,Takeaway
9583,TXN_9626624,4.0,3.0,12.0,Smoothie,2023-10-10,Cash,In-store
9584,TXN_9626920,1.5,2.0,3.0,Tea,2023-12-16,Digital Wallet,In-store
9585,TXN_9627891,2.0,2.0,4.0,Coffee,2023-01-09,Credit Card,In-store
9586,TXN_9629256,3.0,4.0,12.0,Cake,2023-11-07,Digital Wallet,In-store
9587,TXN_9629448,1.5,2.0,3.0,Tea,2023-02-22,Digital Wallet,In-store
9588,TXN_9629541,4.0,5.0,20.0,Sandwich,2023-12-18,Digital Wallet,In-store
9589,TXN_9630958,4.0,5.0,20.0,Smoothie,2023-12-26,Digital Wallet,In-store
9590,TXN_9632482,3.0,2.0,6.0,Cake,2023-08-27,Credit Card,Takeaway
9591,TXN_9638367,2.0,1.0,2.0,Coffee,2023-07-22,Digital Wallet,Takeaway
9592,TXN_9639025,2.0,5.0,10.0,Coffee,2023-12-06,Digital Wallet,Takeaway
9593,TXN_9639089,3.0,4.0,12.0,Juice,2023-05-14,Credit Card,In-store
9594,TXN_9639317,3.0,3.0,9.0,Cake,2023-12-28,Cash,Takeaway
9595,TXN_9640865,1.0,2.0,2.0,Cookie,2023-03-18,Cash,Takeaway
9596,TXN_9641364,1.0,3.0,3.0,Cookie,2023-03-04,Digital Wallet,In-store
9597,TXN_9642066,4.0,3.0,12.0,Sandwich,2023-08-31,Credit Card,In-store
9598,TXN_9643180,2.0,2.0,4.0,Coffee,2023-06-10,Cash,Takeaway
9599,TXN_9643918,1.0,3.0,3.0,Cookie,2023-07-21,Credit Card,In-store
9600,TXN_9644830,1.0,1.0,1.0,Cookie,2023-11-24,Digital Wallet,Takeaway
9601,TXN_9646000,3.0,2.0,9.0,Juice,2023-12-14,Digital Wallet,In-store
9602,TXN_9646452,3.0,5.0,15.0,Juice,2023-09-16,Credit Card,In-store
9603,TXN_9647494,4.0,2.0,8.0,Sandwich,2023-10-21,Credit Card,In-store
